"aX","aY","aZ","gX","gY","gZ"
-2.181,-1.349,-1.092,-143.066,1.099,-242.126
-0.775,-1.060,-0.297,-104.858,56.274,22.522
-0.488,-0.464,-0.382,21.973,22.522,65.796
-0.261,0.160,-0.680,147.949,20.569,134.705
0.415,1.209,-0.887,112.122,44.983,149.658
0.610,1.512,-0.795,32.593,44.556,83.862
0.436,1.484,-0.842,21.240,25.574,33.264
0.192,1.267,-0.927,18.982,6.226,-9.277
-0.015,1.045,-0.949,17.761,-11.902,-51.453
-0.100,0.773,-0.862,20.996,-14.465,-53.223
-0.038,0.719,-0.820,44.739,-23.743,-51.086
0.069,0.697,-0.785,59.082,-31.067,-50.781
0.082,0.704,-0.795,57.861,-29.297,-46.875
0.108,0.747,-0.816,39.001,-19.592,-40.955
0.128,0.802,-0.804,3.540,-0.427,-27.222
0.190,0.919,-0.807,-0.916,4.395,-26.611
0.214,0.947,-0.812,4.639,1.343,-31.860
0.235,0.948,-0.800,36.072,-25.269,-56.824
0.229,0.909,-0.741,55.359,-36.011,-69.946
0.219,0.883,-0.715,85.388,-54.871,-91.125
0.222,0.823,-0.682,92.834,-62.988,-100.037
0.222,0.796,-0.669,94.727,-66.895,-106.018
0.229,0.807,-0.653,83.313,-59.937,-105.957
0.242,0.835,-0.652,73.364,-50.232,-102.844
0.257,0.861,-0.647,58.655,-34.485,-96.375
0.312,0.893,-0.588,55.969,-31.738,-95.764
0.348,0.895,-0.534,56.702,-37.354,-106.506
0.378,0.905,-0.446,60.547,-42.664,-115.356
0.377,0.899,-0.437,66.162,-45.410,-123.657
0.382,0.876,-0.442,74.951,-39.673,-129.089
0.423,0.858,-0.445,75.684,-32.715,-126.648
0.460,0.888,-0.445,73.303,-19.104,-129.456
0.509,0.990,-0.467,73.181,-17.334,-138.611
0.503,0.985,-0.474,79.712,-24.353,-163.879
0.467,0.837,-0.425,81.665,-29.114,-170.166
0.473,0.754,-0.348,83.679,-29.358,-170.471
0.532,0.664,-0.214,92.590,-13.550,-156.006
0.555,0.672,-0.188,95.520,-2.625,-146.240
0.567,0.700,-0.181,93.628,10.254,-133.789
0.576,0.721,-0.198,92.407,11.414,-132.751
0.580,0.707,-0.214,89.600,8.789,-136.414
0.600,0.610,-0.228,85.266,8.728,-136.658
0.625,0.538,-0.235,78.491,11.658,-133.301
0.651,0.478,-0.245,59.082,27.100,-118.408
0.664,0.434,-0.258,49.072,36.438,-110.535
0.667,0.463,-0.255,45.349,45.959,-100.403
0.687,0.474,-0.306,52.795,44.434,-101.074
0.701,0.436,-0.361,63.660,35.339,-104.492
0.740,0.373,-0.436,60.425,32.227,-103.882
0.761,0.351,-0.448,52.124,31.250,-102.661
0.772,0.339,-0.446,34.790,32.654,-101.379
0.755,0.310,-0.417,29.053,35.278,-100.342
0.763,0.296,-0.406,26.489,42.480,-92.896
0.802,0.248,-0.447,29.541,44.006,-90.576
0.813,0.218,-0.477,34.912,38.940,-89.539
0.826,0.167,-0.543,32.654,37.231,-89.416
0.842,0.141,-0.588,23.437,39.063,-88.074
0.866,0.126,-0.622,-14.832,51.819,-82.947
0.915,0.123,-0.626,-32.959,56.946,-81.848
0.927,0.117,-0.610,-39.612,52.185,-82.886
0.941,0.078,-0.589,-31.250,44.617,-84.839
0.922,0.041,-0.584,-12.695,28.259,-86.975
0.877,-0.026,-0.550,-5.493,22.461,-83.862
0.867,-0.054,-0.529,1.404,19.958,-79.529
0.864,-0.077,-0.517,10.498,22.217,-72.876
0.847,-0.091,-0.493,10.681,22.766,-70.679
0.841,-0.081,-0.477,10.742,22.034,-69.824
0.817,-0.067,-0.454,11.719,21.240,-71.899
0.796,-0.070,-0.437,12.451,19.958,-72.266
0.766,-0.095,-0.409,10.925,22.400,-68.542
0.754,-0.103,-0.401,7.690,27.710,-62.988
0.745,-0.098,-0.394,2.258,41.016,-52.063
0.741,-0.071,-0.385,3.052,44.678,-48.767
0.747,-0.058,-0.389,12.939,41.687,-49.500
0.742,-0.067,-0.406,18.738,36.804,-53.101
0.729,-0.080,-0.398,25.330,30.029,-57.129
0.714,-0.097,-0.392,25.757,31.433,-56.396
0.713,-0.096,-0.397,24.048,35.095,-53.955
0.721,-0.083,-0.392,19.348,44.739,-48.218
0.756,-0.043,-0.373,20.813,47.180,-48.035
0.756,-0.043,-0.383,32.532,43.884,-53.284
0.716,-0.070,-0.437,38.330,43.274,-53.955
0.706,-0.078,-0.470,41.321,48.340,-47.791
0.720,-0.056,-0.516,39.856,52.429,-44.556
0.730,-0.041,-0.534,38.086,55.908,-44.189
0.731,-0.033,-0.555,32.959,59.387,-52.429
0.691,-0.069,-0.645,30.518,61.340,-57.739
0.644,-0.123,-0.738,28.320,68.726,-57.251
0.523,-0.252,-0.986,26.367,74.097,-48.523
0.459,-0.315,-1.134,25.513,81.421,-18.799
0.409,-0.359,-1.470,29.114,77.393,-5.981
0.414,-0.339,-1.583,34.424,62.195,-0.549
0.455,-0.280,-1.513,39.429,6.409,-6.287
0.484,-0.258,-1.357,32.532,-17.090,-10.803
0.519,-0.243,-1.157,-1.282,-32.043,-12.085
0.609,-0.213,-0.731,-19.043,-26.978,-9.338
0.652,-0.198,-0.556,-31.738,-12.512,-2.869
0.707,-0.164,-0.349,-24.109,-8.057,-0.183
0.712,-0.153,-0.335,3.357,-1.282,3.601
0.693,-0.145,-0.451,13.916,3.601,5.127

0.408,-0.763,-1.581,104.614,-53.772,204.346
0.263,-0.881,-1.703,184.021,-108.093,203.003
-0.434,-0.910,-1.876,221.436,-152.588,201.416
-0.893,-0.752,-1.838,170.532,-221.436,239.685
-1.762,-0.114,-1.302,72.937,-228.210,282.532
-2.286,0.329,-0.778,-36.804,-226.196,320.618
-3.033,0.884,-0.113,-189.148,-265.686,395.203
-4.000,2.812,1.293,-250.061,-274.719,475.342
-3.758,3.805,1.793,-352.661,-76.538,703.796
0.887,4.000,1.595,-366.516,89.661,765.625
3.662,4.000,1.317,-264.221,186.829,391.724
2.708,3.443,0.930,-88.013,64.880,-24.170
-0.264,2.316,0.093,110.962,-49.316,-371.216
-2.379,0.752,-1.166,231.018,-6.165,-391.357
-1.952,-1.240,-2.140,81.604,46.204,-201.782
-1.166,-1.095,-1.542,-88.867,11.292,26.428
-0.507,-0.082,-0.711,-29.846,-27.771,54.199
-0.235,0.344,-0.651,40.161,-27.039,101.807
0.379,0.986,-0.407,9.155,-6.348,111.328
0.474,1.244,-0.308,-24.109,7.202,96.497
0.423,1.387,-0.350,-18.616,5.615,27.466
0.149,1.286,-0.682,3.723,-4.456,-5.981
0.042,1.146,-0.798,28.320,-22.400,-49.072
-0.052,0.884,-0.825,31.921,-29.663,-59.753
-0.058,0.788,-0.796,31.677,-37.048,-62.439
-0.002,0.734,-0.735,25.818,-35.522,-54.932
0.039,0.779,-0.705,10.681,-26.367,-35.095
0.122,0.888,-0.676,7.202,-22.156,-30.945
0.152,0.934,-0.677,8.301,-19.470,-32.288
0.172,0.974,-0.682,26.062,-27.222,-44.189
0.191,1.013,-0.692,39.490,-31.494,-52.246
0.210,0.999,-0.690,57.983,-35.461,-66.040
0.238,0.949,-0.672,59.082,-38.513,-72.510
0.235,0.920,-0.659,55.481,-41.443,-78.186
0.234,0.865,-0.626,38.635,-40.344,-83.435
0.240,0.855,-0.605,28.625,-36.682,-82.947
0.248,0.864,-0.577,19.470,-28.992,-78.796
0.285,0.871,-0.522,23.376,-27.161,-78.064
0.299,0.866,-0.506,34.729,-28.992,-83.496
0.315,0.866,-0.482,36.377,-30.212,-87.952
0.318,0.858,-0.470,34.485,-30.457,-92.712
0.323,0.847,-0.461,25.146,-26.489,-98.755
0.342,0.842,-0.467,20.203,-20.508,-98.633
0.361,0.850,-0.473,14.893,-7.690,-97.046
0.411,0.872,-0.463,16.785,-5.554,-98.267
0.434,0.871,-0.457,31.006,-11.047,-108.337
0.457,0.841,-0.454,38.574,-15.015,-115.662
0.455,0.819,-0.446,41.992,-19.775,-122.131
0.463,0.787,-0.434,39.001,-20.752,-131.165
0.488,0.710,-0.401,36.743,-16.357,-131.287
0.495,0.682,-0.386,32.104,-8.240,-124.634
0.517,0.640,-0.388,28.442,-5.676,-120.544
0.529,0.616,-0.404,16.418,-2.563,-114.014
0.553,0.580,-0.421,8.545,-1.648,-112.305
0.562,0.566,-0.410,1.953,-0.366,-110.779
0.572,0.550,-0.398,-3.418,4.883,-103.882
0.590,0.511,-0.389,-2.869,8.972,-99.243
0.607,0.496,-0.398,1.038,17.700,-89.966
0.635,0.481,-0.447,2.014,20.996,-87.036
0.649,0.485,-0.463,-0.366,20.386,-88.257
0.684,0.488,-0.452,0.244,17.456,-91.553
0.692,0.471,-0.437,3.296,14.343,-94.666
0.690,0.450,-0.427,13.000,12.573,-95.093
0.694,0.393,-0.435,16.235,15.381,-92.163
0.694,0.383,-0.448,15.747,21.790,-81.421
0.708,0.413,-0.464,14.709,22.888,-77.637
0.715,0.426,-0.474,13.794,18.494,-81.238
0.722,0.400,-0.463,13.977,13.062,-85.266
0.743,0.381,-0.429,17.090,7.080,-87.646
0.767,0.359,-0.402,35.706,0.854,-90.942
0.787,0.314,-0.398,47.180,0.854,-91.492
0.806,0.325,-0.413,63.171,4.333,-92.834
0.812,0.348,-0.452,66.650,5.188,-97.778
0.807,0.345,-0.457,70.740,-1.892,-107.605
0.845,0.362,-0.440,71.167,-4.822,-116.150
0.844,0.334,-0.434,70.679,-5.066,-128.418
0.831,0.274,-0.430,67.993,-0.488,-142.456
0.828,0.217,-0.391,66.101,4.761,-140.259
0.843,0.224,-0.373,64.575,16.663,-134.460
0.800,0.199,-0.414,64.087,18.860,-132.874
0.781,0.164,-0.451,54.626,10.681,-118.713
0.821,0.121,-0.439,45.227,8.667,-112.854
0.822,0.108,-0.415,35.522,10.925,-111.755
0.814,0.092,-0.392,22.278,22.278,-113.586
0.806,0.093,-0.331,21.667,25.513,-113.342
0.801,0.090,-0.315,38.452,22.339,-114.197
0.770,0.042,-0.359,50.537,20.142,-114.197
0.768,0.019,-0.396,58.289,20.142,-112.366
0.775,-0.002,-0.428,52.856,28.687,-108.826
0.776,-0.030,-0.441,44.983,33.386,-108.459
0.765,-0.028,-0.437,34.302,39.978,-111.633
0.713,-0.041,-0.425,32.227,43.701,-114.319
0.684,-0.058,-0.409,31.433,50.842,-115.356
0.627,-0.086,-0.378,33.813,55.176,-114.014
0.595,-0.115,-0.385,38.879,59.814,-112.732
0.541,-0.171,-0.435,48.218,68.237,-103.943
0.457,-0.289,-0.670,43.213,71.655,-88.379
0.482,-0.308,-0.765,11.108,71.716,-53.833
0.524,-0.358,-0.845,-3.479,69.580,-48.279
0.510,-0.390,-0.877,-8.484,56.274,-48.401
0.473,-0.456,-1.027,4.700,42.480,-46.448
0.448,-0.500,-1.145,25.024,25.513,-41.016
0.434,-0.529,-1.260,55.176,-3.052,-19.958
0.486,-0.482,-1.360,57.251,-13.611,-10.071
0.544,-0.432,-1.337,45.837,-30.151,-0.488
0.651,-0.365,-1.182,33.508,-36.072,1.099
0.697,-0.342,-1.055,-0.671,-38.818,5.371
0.776,-0.290,-0.746,-15.747,-36.438,7.690
0.814,-0.266,-0.599,-23.743,-33.142,9.949
0.846,-0.245,-0.477,-17.700,-26.245,14.038
0.874,-0.219,-0.354,-10.437,-20.203,15.320
0.879,-0.206,-0.352,-5.066,0.671,15.564
0.879,-0.177,-0.406,-6.165,10.254,14.587
0.865,-0.165,-0.455,-7.690,17.517,11.719
0.818,-0.153,-0.548,-8.057,17.700,9.766
0.788,-0.155,-0.584,-8.118,18.066,7.324
0.740,-0.162,-0.641,-6.531,19.348,4.333
0.730,-0.167,-0.657,-4.395,18.250,4.456
0.723,-0.175,-0.669,2.563,10.071,4.272

0.774,-0.491,-1.677,259.094,-160.767,124.573
0.675,-0.613,-1.802,257.935,-204.041,114.380
0.216,-0.798,-2.108,211.182,-224.548,123.413
-0.060,-0.775,-2.123,23.804,-262.268,184.631
-0.630,-0.242,-1.485,-85.449,-281.677,217.590
-1.005,0.208,-0.895,-183.166,-308.838,234.070
-1.575,0.714,-0.250,-322.998,-377.319,219.177
-3.057,1.895,1.023,-374.207,-378.967,231.140
-3.528,2.670,1.571,-452.454,-231.140,417.847
-2.224,4.000,2.171,-459.228,-86.609,572.876
0.263,4.000,2.093,-412.598,247.925,750.671
4.000,3.950,1.338,-342.834,311.646,546.143
3.522,3.336,0.692,-175.049,201.843,120.483
1.011,1.880,-0.263,157.776,-91.919,-451.477
-1.917,-0.678,-1.730,81.665,-22.705,-337.891
-1.424,-0.747,-1.533,-166.260,91.248,-6.531
-0.460,-0.165,-0.821,-126.526,22.644,20.752
-0.378,-0.002,-0.809,6.897,-79.285,31.982
0.051,0.550,-0.541,-6.958,-61.035,79.651
0.435,0.945,-0.266,-42.114,-28.564,122.314
0.716,1.278,-0.092,-43.152,-0.732,111.694
0.732,1.429,-0.193,-16.785,-1.343,77.087
0.616,1.281,-0.324,6.897,0.488,14.526
0.373,0.942,-0.427,3.418,-1.892,-4.150
0.285,0.827,-0.435,3.845,-7.874,-19.287
0.236,0.717,-0.488,8.423,-8.240,-16.907
0.258,0.713,-0.516,14.465,-7.568,-11.414
0.299,0.720,-0.530,29.968,-7.996,-2.319
0.392,0.770,-0.506,34.607,-9.460,-0.366
0.435,0.807,-0.487,32.959,-10.376,-5.127
0.458,0.854,-0.450,30.029,-11.475,-11.475
0.451,0.856,-0.434,28.198,-15.198,-23.132
0.454,0.838,-0.397,28.503,-15.442,-26.855
0.462,0.830,-0.373,29.419,-15.076,-30.273
0.469,0.824,-0.354,35.095,-16.479,-37.537
0.482,0.826,-0.332,38.818,-17.761,-42.114
0.485,0.839,-0.326,42.114,-14.709,-50.964
0.479,0.870,-0.335,41.260,-10.437,-54.382
0.473,0.875,-0.342,37.415,-1.709,-59.509
0.484,0.885,-0.318,35.583,0.977,-61.584
0.505,0.882,-0.299,34.363,2.563,-64.209
0.517,0.874,-0.293,32.532,6.287,-72.449
0.502,0.858,-0.310,31.067,8.484,-75.439
0.505,0.864,-0.316,25.818,12.878,-78.308
0.520,0.873,-0.309,24.048,15.625,-81.726
0.526,0.852,-0.299,30.334,13.794,-91.614
0.529,0.814,-0.269,36.987,10.376,-96.191
0.536,0.797,-0.254,44.067,8.423,-99.304
0.541,0.779,-0.241,58.472,7.751,-104.797
0.548,0.764,-0.227,64.453,8.301,-106.079
0.557,0.767,-0.226,65.674,14.648,-104.675
0.591,0.770,-0.223,61.035,19.409,-105.408
0.612,0.765,-0.213,55.847,22.888,-107.605
0.628,0.756,-0.203,53.589,21.667,-114.075
0.642,0.718,-0.199,56.641,19.653,-117.859
0.649,0.687,-0.198,63.477,18.860,-121.216
0.677,0.619,-0.198,65.735,20.142,-119.507
0.688,0.597,-0.196,69.153,23.193,-113.647
0.690,0.577,-0.190,72.632,22.949,-111.450
0.693,0.571,-0.198,79.773,21.484,-110.840
0.709,0.556,-0.214,102.600,15.991,-113.647
0.763,0.520,-0.242,116.882,11.475,-115.601
0.787,0.494,-0.269,143.311,1.953,-119.019
0.793,0.448,-0.308,149.292,-0.977,-119.019
0.795,0.433,-0.311,140.381,1.038,-112.671
0.827,0.451,-0.265,128.967,6.531,-109.802
0.840,0.465,-0.227,119.873,9.277,-110.046
0.844,0.453,-0.203,116.272,7.080,-113.403
0.850,0.343,-0.227,113.770,9.155,-111.450
0.868,0.295,-0.248,90.454,24.719,-96.802
0.912,0.280,-0.247,73.059,33.264,-89.050
0.935,0.294,-0.227,58.228,38.696,-83.435
0.955,0.307,-0.214,46.570,38.269,-80.627
0.956,0.319,-0.202,46.143,35.522,-81.787
0.949,0.299,-0.202,48.706,33.203,-82.947
0.927,0.253,-0.222,49.805,34.790,-81.055
0.915,0.234,-0.239,46.448,41.687,-73.486
0.907,0.179,-0.285,42.419,45.410,-69.885
0.908,0.163,-0.309,37.598,47.852,-67.505
0.900,0.151,-0.330,26.917,47.485,-66.406
0.889,0.128,-0.342,22.461,44.861,-66.772
0.868,0.109,-0.343,17.151,41.992,-65.063
0.832,0.071,-0.334,14.343,43.457,-61.584
0.832,0.055,-0.332,7.996,46.753,-54.626
0.836,0.045,-0.324,7.996,45.105,-52.429
0.831,0.042,-0.321,11.414,41.138,-50.110
0.824,0.040,-0.319,19.775,33.508,-43.884
0.820,0.046,-0.313,20.447,33.020,-41.504
0.824,0.042,-0.304,16.052,36.377,-39.368
0.820,0.013,-0.299,13.733,39.368,-37.598
0.815,0.007,-0.302,12.451,43.579,-33.997
0.818,0.009,-0.302,19.226,46.204,-24.963
0.839,0.025,-0.321,27.649,42.542,-20.752
0.863,0.052,-0.339,42.786,34.363,-16.235
0.896,0.083,-0.400,46.082,31.067,-19.043
0.891,0.083,-0.419,44.312,26.184,-26.672
0.884,0.067,-0.418,41.077,25.574,-28.687
0.897,0.072,-0.405,37.659,26.184,-29.724
0.913,0.087,-0.382,33.997,24.353,-35.767
0.917,0.074,-0.356,35.156,20.447,-40.222
0.900,0.049,-0.360,33.813,17.029,-40.771
0.887,0.018,-0.358,28.076,20.630,-37.170
0.892,0.011,-0.361,19.836,26.917,-33.936
0.893,0.008,-0.377,7.324,40.161,-32.776
0.857,-0.015,-0.466,8.606,41.992,-33.875
0.833,-0.030,-0.527,19.775,35.767,-31.799
0.811,-0.058,-0.630,22.888,31.860,-29.480
0.799,-0.074,-0.672,20.630,29.358,-23.926
0.776,-0.105,-0.751,14.587,30.823,-19.714
0.776,-0.113,-0.782,4.578,34.485,-15.320
0.779,-0.117,-0.809,-22.461,42.847,-12.390
0.780,-0.117,-0.804,-32.959,42.053,-13.672
0.782,-0.112,-0.770,-25.818,23.499,-16.846
0.774,-0.130,-0.732,-13.489,10.803,-16.785
0.777,-0.143,-0.725,-10.498,0.793,-9.827
0.804,-0.139,-0.661,-20.630,3.479,-5.859
0.814,-0.134,-0.609,-30.823,7.324,-3.479
0.832,-0.120,-0.517,-36.987,12.329,-1.282
0.842,-0.112,-0.493,-31.189,11.719,-0.671

-3.713,1.275,1.602,-129.944,-253.235,318.054
-3.878,2.470,2.065,-105.774,-116.821,560.120
-2.033,4.000,1.917,-73.364,-0.061,687.195
0.583,4.000,1.052,-230.408,369.019,751.221
4.000,3.831,-0.461,-300.415,384.399,461.975
3.377,3.250,-0.612,-188.110,186.279,18.066
0.803,2.313,-0.750,179.932,-242.981,-565.735
-2.236,0.150,-1.052,148.315,-220.276,-500.366
-1.569,-0.408,-0.764,-199.585,64.453,-95.703
-0.123,-0.440,-0.225,-214.539,106.506,-14.648
-0.227,-0.425,-0.537,34.729,-6.592,-41.077
-0.727,-0.199,-1.294,86.243,-30.640,-8.057
-0.515,0.157,-1.219,52.612,-15.686,67.078
-0.109,0.603,-0.891,-28.992,4.456,171.631
0.443,1.312,-0.342,-13.855,-8.667,160.828
0.502,1.473,-0.300,29.785,-23.682,89.722
0.507,1.478,-0.369,23.987,-16.968,58.533
0.507,1.396,-0.380,-8.789,-9.094,2.808
0.440,1.220,-0.412,-11.963,-10.071,-16.785
0.383,1.137,-0.451,-5.859,-12.146,-30.518
0.341,1.065,-0.496,16.968,-19.958,-46.143
0.294,0.962,-0.530,27.649,-23.071,-48.645
0.288,0.925,-0.515,38.696,-28.259,-55.054
0.286,0.867,-0.477,42.236,-29.480,-58.533
0.288,0.838,-0.473,50.903,-34.485,-61.218
0.297,0.808,-0.469,54.382,-35.400,-58.899
0.308,0.808,-0.459,54.077,-33.508,-54.565
0.330,0.817,-0.445,38.879,-24.780,-44.678
0.387,0.871,-0.393,25.940,-19.287,-40.894
0.423,0.906,-0.353,0.549,-6.226,-38.147
0.493,0.965,-0.266,-5.005,-1.038,-40.649
0.507,0.988,-0.240,-0.610,2.258,-55.115
0.494,1.004,-0.239,4.700,1.770,-64.331
0.485,0.994,-0.248,9.399,0.854,-73.181
0.482,0.989,-0.251,15.747,-0.549,-86.792
0.486,1.009,-0.231,18.677,-0.732,-92.712
0.490,1.015,-0.220,27.100,-2.197,-105.896
0.491,0.984,-0.204,33.020,-3.357,-112.183
0.477,0.965,-0.197,47.607,-5.737,-124.695
0.455,0.912,-0.212,55.908,-5.981,-127.747
0.453,0.883,-0.228,62.378,-5.066,-129.028
0.460,0.865,-0.238,69.458,-0.183,-130.127
0.520,0.852,-0.232,73.547,1.526,-130.859
0.556,0.842,-0.232,83.740,1.404,-138.245
0.595,0.799,-0.243,86.914,-0.366,-145.508
0.591,0.764,-0.246,88.928,-7.751,-156.860
0.591,0.682,-0.230,88.562,-10.559,-157.043
0.606,0.635,-0.214,87.585,-10.803,-154.297
0.624,0.587,-0.198,84.412,-3.418,-144.775
0.642,0.480,-0.193,81.604,2.930,-138.733
0.653,0.429,-0.204,68.176,17.944,-122.498
0.690,0.378,-0.223,57.800,26.428,-113.831
0.704,0.362,-0.238,38.940,39.795,-98.694
0.728,0.353,-0.264,31.799,44.067,-92.102
0.747,0.359,-0.261,25.635,45.654,-88.684
0.766,0.353,-0.256,23.804,43.152,-88.196
0.786,0.298,-0.275,27.283,41.077,-87.097
0.786,0.267,-0.294,30.396,42.175,-77.576
0.799,0.221,-0.355,27.039,45.959,-70.557
0.812,0.224,-0.373,21.545,51.025,-63.354
0.827,0.244,-0.375,15.747,54.016,-55.115
0.838,0.256,-0.391,17.578,49.744,-55.359
0.833,0.236,-0.407,19.836,37.781,-57.434
0.844,0.232,-0.395,19.287,32.288,-58.350
0.847,0.235,-0.369,25.757,20.630,-62.134
0.851,0.216,-0.325,33.020,15.625,-63.232
0.858,0.209,-0.313,40.771,12.024,-62.744
0.866,0.201,-0.317,53.101,7.996,-59.082
0.886,0.175,-0.355,55.054,8.118,-56.824
0.893,0.167,-0.364,45.593,12.390,-51.575
0.915,0.194,-0.331,38.574,15.015,-49.500
0.927,0.216,-0.312,34.180,16.724,-49.072
0.933,0.224,-0.305,35.645,15.015,-53.406
0.928,0.215,-0.294,38.696,12.756,-55.969
0.923,0.197,-0.296,42.847,10.559,-57.983
0.916,0.152,-0.318,40.894,12.207,-55.542
0.926,0.158,-0.314,31.311,19.836,-49.866
0.931,0.184,-0.312,27.527,22.339,-50.964
0.930,0.182,-0.315,24.292,22.949,-53.711
0.930,0.177,-0.307,19.897,23.071,-60.242
0.927,0.145,-0.290,20.996,22.095,-63.110
0.917,0.131,-0.291,28.992,16.174,-64.392
0.882,0.093,-0.320,34.912,13.245,-62.683
0.868,0.071,-0.339,38.513,12.390,-59.204
0.861,0.059,-0.360,31.494,14.648,-51.453
0.854,0.053,-0.362,23.376,16.907,-49.561
0.844,0.045,-0.355,10.193,21.118,-46.204
0.836,0.028,-0.330,9.766,21.912,-44.312
0.831,0.018,-0.326,18.494,22.705,-41.626
0.827,0.024,-0.333,21.973,24.353,-39.856
0.838,0.032,-0.334,23.010,25.513,-38.147
0.842,0.028,-0.334,18.494,27.893,-35.767
0.852,0.019,-0.355,13.062,31.433,-33.813
0.864,0.035,-0.355,2.930,34.241,-30.701
0.906,0.095,-0.270,2.808,30.334,-30.884
0.938,0.120,-0.203,13.855,22.644,-35.278
0.988,0.109,-0.142,18.555,24.902,-38.635
0.984,0.073,-0.179,15.991,34.607,-41.199
0.972,0.036,-0.249,-13.977,69.214,-40.894
0.925,-0.029,-0.408,-31.921,85.083,-40.833
0.877,-0.061,-0.480,-34.851,94.177,-44.739
0.750,-0.197,-0.703,-14.221,85.754,-46.997
0.678,-0.285,-0.863,40.649,57.129,-43.213
0.574,-0.396,-1.166,58.044,42.969,-36.316
0.549,-0.406,-1.261,62.317,32.043,-27.832
0.554,-0.390,-1.296,35.034,19.104,-11.353
0.613,-0.326,-1.183,13.000,13.367,-5.798
0.642,-0.284,-1.051,-20.142,0.000,3.174
0.729,-0.181,-0.723,-26.062,-6.348,7.019
0.776,-0.137,-0.572,-22.156,-13.550,10.498
0.850,-0.079,-0.355,-18.616,-12.695,11.169
0.875,-0.054,-0.287,-15.930,-9.216,11.902
0.893,-0.033,-0.250,-7.874,0.610,11.902
0.901,-0.016,-0.287,-1.831,4.944,10.315
0.887,-0.026,-0.347,7.202,10.437,5.859
0.838,-0.047,-0.472,8.545,12.146,4.517
0.818,-0.052,-0.527,7.507,13.123,3.418
0.791,-0.060,-0.616,5.859,11.719,2.563
0.783,-0.061,-0.637,3.845,8.972,1.282

0.596,-0.550,-1.441,-87.524,56.702,162.231
0.580,-0.552,-1.506,-87.036,48.828,187.073
0.548,-0.624,-1.588,-77.820,41.748,204.712
0.551,-0.713,-1.585,-31.006,9.644,242.676
0.414,-0.927,-1.546,6.104,-17.578,259.644
0.202,-1.078,-1.556,47.791,-47.119,270.630
-0.140,-1.239,-1.547,114.502,-112.549,278.809
-1.101,-1.226,-1.213,119.690,-143.555,296.265
-1.551,-0.886,-0.839,57.312,-157.532,389.587
-2.265,0.580,0.088,15.137,-145.142,438.415
-2.683,1.632,0.511,-40.588,-151.306,492.432
-3.110,3.685,1.172,-64.392,-165.588,509.033
-2.621,4.000,1.509,-85.266,-171.265,531.738
0.999,4.000,2.185,-144.714,-60.730,645.874
3.371,3.986,2.078,-248.596,114.014,685.974
4.000,3.836,1.520,-289.673,288.025,272.034
1.296,2.445,-0.284,-101.929,128.479,-112.366
-0.992,1.386,-1.083,102.661,-84.106,-392.578
-1.770,-0.207,-1.295,-4.211,-29.541,-255.066
-1.079,-0.460,-0.924,-113.708,30.334,-114.990
-0.578,-0.513,-0.800,-37.537,-15.747,-34.668
-0.626,-0.326,-0.918,33.447,-54.016,-14.404
-0.502,0.014,-0.917,26.367,-20.325,98.999
0.188,0.879,-0.626,4.578,1.465,137.512
0.444,1.214,-0.543,0.854,1.648,104.675
0.529,1.476,-0.570,0.732,-6.775,63.904
0.464,1.429,-0.595,-9.644,-20.142,-9.216
0.288,1.191,-0.578,-9.094,-25.208,-37.109
0.220,1.078,-0.559,-0.488,-30.151,-58.289
0.177,0.992,-0.554,37.415,-41.016,-81.116
0.167,0.919,-0.598,58.716,-45.898,-85.388
0.185,0.924,-0.625,82.581,-50.110,-86.609
0.222,0.934,-0.670,83.862,-47.729,-86.792
0.217,0.929,-0.679,68.787,-38.818,-84.595
0.229,0.894,-0.658,54.443,-32.227,-83.740
0.259,0.878,-0.614,39.978,-32.166,-79.956
0.291,0.873,-0.564,24.841,-27.771,-72.998
0.352,0.884,-0.469,24.780,-20.264,-73.120
0.386,0.904,-0.418,30.029,-17.517,-78.735
0.447,0.930,-0.362,34.180,-19.775,-85.937
0.451,0.922,-0.358,39.856,-26.978,-102.417
0.410,0.905,-0.359,39.368,-26.733,-105.225
0.398,0.895,-0.351,36.377,-21.118,-103.577
0.397,0.880,-0.336,24.963,-2.441,-94.360
0.416,0.861,-0.291,18.372,5.920,-91.675
0.440,0.857,-0.269,10.376,17.639,-97.290
0.474,0.850,-0.265,10.864,20.813,-104.187
0.474,0.839,-0.286,19.775,24.231,-113.647
0.469,0.796,-0.361,25.330,26.306,-114.380
0.477,0.770,-0.410,28.503,28.809,-112.976
0.497,0.749,-0.452,25.146,30.396,-109.375
0.541,0.732,-0.484,23.804,28.748,-109.009
0.555,0.726,-0.478,31.006,19.653,-112.061
0.568,0.688,-0.474,36.133,17.090,-116.455
0.560,0.664,-0.467,37.842,12.573,-122.192
0.564,0.632,-0.459,40.161,4.272,-128.479
0.597,0.553,-0.443,43.457,4.272,-126.221
0.613,0.521,-0.444,44.128,5.249,-117.676
0.627,0.451,-0.445,39.734,6.226,-113.647
0.627,0.431,-0.438,30.396,12.573,-104.187
0.641,0.433,-0.427,28.687,16.479,-101.807
0.644,0.439,-0.421,30.579,16.846,-102.112
0.646,0.437,-0.412,46.143,5.798,-105.286
0.665,0.420,-0.399,56.030,-1.465,-106.018
0.690,0.394,-0.404,68.115,-10.559,-106.384
